# source_id	kind	status	crystal_refs	notes
src/shell_exec.rs::test::test_shell_config_is_available	test	partial	src/work_trees/cmd.cr	auto-generated
src/shell_exec.rs::test::test_shell_is_posix_method	test	partial	src/work_trees/cmd.cr	auto-generated
src/shell_exec.rs::test::test_thread_local_timeout_setting	test	partial	src/work_trees/cmd.cr	auto-generated
src/shell_exec.rs::test::test_unix_shell_is_posix	test	partial	src/work_trees/cmd.cr	auto-generated
src/shell_exec.rs::test::test_windows_echo_command	test	partial	src/work_trees/cmd.cr	auto-generated
src/shell_exec.rs::test::test_windows_posix_redirection	test	partial	src/work_trees/cmd.cr	auto-generated
src/shell_exec.rs::test::test_windows_uses_git_bash	test	partial	src/work_trees/cmd.cr	auto-generated
src/signal_forwarder.rs::func::forward_to_pgids	func	missing	-	auto-generated
src/signal_forwarder.rs::func::forward_to_pid	func	missing	-	auto-generated
src/signal_forwarder.rs::func::install	func	missing	-	auto-generated
src/signal_forwarder.rs::func::stop	func	missing	-	auto-generated
src/signal_forwarder.rs::method::ActiveForwarder.stop	method	missing	-	auto-generated
src/signal_forwarder.rs::method::ForegroundSignals.install	method	missing	-	auto-generated
src/signal_forwarder.rs::struct::ActiveForwarder	struct	missing	-	auto-generated
src/signal_forwarder.rs::struct::ForegroundSignals	struct	missing	-	auto-generated
src/styling/constants.rs::const::ADDITION	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::const::DEFAULT_HELP_WIDTH	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::const::DELETION	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::const::ERROR_SYMBOL	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::const::GUTTER	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::const::HINT_SYMBOL	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::const::INFO_SYMBOL	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::const::PROGRESS_SYMBOL	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::const::PROMPT_SYMBOL	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::const::SUCCESS_SYMBOL	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::const::WARNING_SYMBOL	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::append	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::as_str	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::error_message	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::format_heading	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::hint_message	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::info_message	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::into_inner	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::new	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::progress_message	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::prompt_message	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::success_message	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::func::warning_message	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::method::FormattedMessage.new	method	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::struct::FormattedMessage	struct	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::test::test_error_message_with_inner_styling	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::test::test_format_heading	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::test::test_formatted_message_into_inner	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::test::test_message_formatting	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/constants.rs::test::test_symbol_constants	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::const::GUTTER_OVERHEAD	const	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::func::format_bash_with_gutter	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::func::format_with_gutter	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::func::wrap_styled_text	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_content_containing_placeholder_substring_is_preserved	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_format_bash_with_gutter	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_format_with_gutter	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_highlighting_with_template_syntax	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_template_vars_inside_quotes_restored	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_unified_multiline_highlighting	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_wrap_styled_text_edge_cases	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_wrap_styled_text_preserves_indent_on_wrap	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_wrap_styled_text_restores_dim_on_continuation	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_wrap_styled_text_strips_injected_resets	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_wrap_styled_text_with_ansi	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/format.rs::test::test_wrap_text_at_width	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/highlighting.rs::func::format_toml	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/highlighting.rs::test::test_bash_token_styles	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/highlighting.rs::test::test_format_toml	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/highlighting.rs::test::test_format_toml_has_styled_and_unstyled_text	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/highlighting.rs::test::test_toml_token_styles	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/hyperlink.rs::func::hyperlink_stdout	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/hyperlink.rs::func::strip_osc8_hyperlinks	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/hyperlink.rs::test::test_hyperlink_returns_text_when_not_tty	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/hyperlink.rs::test::test_strip_osc8_hyperlinks_handles_multiple	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/hyperlink.rs::test::test_strip_osc8_hyperlinks_handles_no_hyperlinks	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/hyperlink.rs::test::test_strip_osc8_hyperlinks_preserves_sgr_codes	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/hyperlink.rs::test::test_strip_osc8_hyperlinks_removes_hyperlink	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::extend	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::new	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::pad_to	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::plain_text	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::push	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::push_raw	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::push_styled	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::raw	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::render	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::styled	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::truncate_to_width	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::truncate_visible	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::func::width	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::method::StyledLine.new	method	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::struct::StyledLine	struct	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::struct::StyledString	struct	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::test::test_styled_line_composition	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::test::test_styled_line_pad_to	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::test::test_styled_line_truncate_to_width	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::test::test_styled_string_render_styled	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::test::test_truncate_visible	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/line.rs::test::test_width_ignores_invisible_characters	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::func::fix_dim_after_color_reset	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::func::set_verbosity	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::func::terminal_width	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::func::terminal_width_for_statusline	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::func::verbosity	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::func::visual_width	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::statusline_width_fallback_probes_parent_tty_when_unknown	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::statusline_width_fallback_returns_base_when_known	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::terminal_width_for_statusline_returns_a_width	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_all_tokens_are_dimmed	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_bash_gutter_formatting_ends_with_reset	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_fix_dim_after_color_reset	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_format_bash_multiline_command_consistent_styling	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_format_bash_with_gutter_template_command	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_format_with_gutter_long_paragraph	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_format_with_gutter_preserves_newlines	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_no_bold_dim_conflict	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_no_color_discontinuity_in_template_variables	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_reset_code_behavior	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_sparse_column_padding	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_styled_line_padding	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_styled_line_width	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_styled_string_width	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_syntax_highlighting_produces_multiple_colors	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_toml_formatting	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_unhighlighted_text_has_consistent_dim_across_lines	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_wrap_styled_text_at_word_boundary	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_wrap_styled_text_no_wrapping_needed	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_wrap_styled_text_preserves_dim_across_wrap_points	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_wrap_styled_text_preserves_styles_across_breaks	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_wrap_styled_text_single_long_word	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_wrap_text_at_word_boundary	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_wrap_text_empty_input	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_wrap_text_no_wrapping_needed	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_wrap_text_single_long_word	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_wrap_text_unicode	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/mod.rs::test::test_wrap_text_with_ansi_codes	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::func::suggest_command	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::func::suggest_command_in_dir	func	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_branch_starting_with_dash	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_branch_starting_with_dash_and_flag	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_branch_with_single_quote	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_branch_with_spaces	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_branch_with_special_chars	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_command_with_flag	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_command_with_multiple_flags	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_flag_only	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_in_dir_path_with_spaces	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_in_dir_simple_path	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_in_dir_with_flags_and_args	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_mixed_args_one_starting_with_dash	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_multiple_args	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_multiple_dash_prefixed_args	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_no_args	test	partial	src/work_trees/styling.cr	auto-generated
src/styling/suggest.rs::test::test_simple_command	test	partial	src/work_trees/styling.cr	auto-generated
src/summary.rs::test::test_hash_diff_is_sha256_prefix	test	missing	-	auto-generated
src/summary.rs::test::test_render_prompt_includes_diff_and_stat	test	missing	-	auto-generated
src/sync.rs::func::acquire	func	partial	src/work_trees/sync.cr	auto-generated
src/sync.rs::func::new	func	partial	src/work_trees/sync.cr	auto-generated
src/sync.rs::method::Semaphore.new	method	partial	src/work_trees/sync.cr	auto-generated
src/sync.rs::struct::Semaphore	struct	partial	src/work_trees/sync.cr	auto-generated
src/sync.rs::struct::SemaphoreGuard	struct	partial	src/work_trees/sync.cr	auto-generated
src/sync.rs::test::test_semaphore_limits_concurrency	test	partial	src/work_trees/sync.cr	auto-generated
src/testing/mock_commands.rs::func::command	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::copy_mock_binary	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::create_mock_cargo	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::create_mock_llm_api	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::create_mock_llm_auth	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::create_mock_llm_quickstart	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::create_mock_pytest	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::create_mock_ruff	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::create_mock_uv_pytest_ruff	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::create_mock_uv_sync	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::exit	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::file	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::new	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::output	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::stderr	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::version	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::with_exit_code	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::with_stderr	func	missing	-	auto-generated
src/testing/mock_commands.rs::func::write	func	missing	-	auto-generated
src/testing/mock_commands.rs::method::MockConfig.new	method	missing	-	auto-generated
src/testing/mock_commands.rs::method::MockResponse.file	method	missing	-	auto-generated
src/testing/mock_commands.rs::struct::MockConfig	struct	missing	-	auto-generated
src/testing/mock_commands.rs::struct::MockResponse	struct	missing	-	auto-generated
src/testing/mock_commands.rs::test::assert_mock_stub_present_panics_when_absent	test	missing	-	auto-generated
src/testing/mock_commands.rs::test::test_mock_config_write	test	missing	-	auto-generated
src/testing/mod.rs::const::COVERAGE_ENV_VARS	const	missing	-	auto-generated
src/testing/mod.rs::const::DAY	const	missing	-	auto-generated
src/testing/mod.rs::const::DEFAULT_ISOLATED_USER_CONFIG	const	missing	-	auto-generated
src/testing/mod.rs::const::HOUR	const	missing	-	auto-generated
src/testing/mod.rs::const::MINUTE	const	missing	-	auto-generated
src/testing/mod.rs::const::NULL_DEVICE	const	missing	-	auto-generated
src/testing/mod.rs::const::STATIC_TEST_ENV_VARS	const	missing	-	auto-generated
src/testing/mod.rs::const::TEST_EPOCH	const	missing	-	auto-generated
src/testing/mod.rs::const::WEEK	const	missing	-	auto-generated
src/testing/mod.rs::func::add_feature	func	missing	-	auto-generated
src/testing/mod.rs::func::add_main_worktree	func	missing	-	auto-generated
src/testing/mod.rs::func::add_worktree	func	missing	-	auto-generated
src/testing/mod.rs::func::add_worktree_at_path	func	missing	-	auto-generated
src/testing/mod.rs::func::add_worktree_with_commit	func	missing	-	auto-generated
src/testing/mod.rs::func::assert_worktree_removed	func	missing	-	auto-generated
src/testing/mod.rs::func::at	func	missing	-	auto-generated
src/testing/mod.rs::func::bare	func	missing	-	auto-generated
src/testing/mod.rs::func::bare_repo_path	func	missing	-	auto-generated
src/testing/mod.rs::func::canonicalize	func	missing	-	auto-generated
src/testing/mod.rs::func::check_git_status	func	missing	-	auto-generated
src/testing/mod.rs::func::clear_origin_head	func	missing	-	auto-generated
src/testing/mod.rs::func::commit	func	missing	-	auto-generated
src/testing/mod.rs::func::commit_in_worktree	func	missing	-	auto-generated
src/testing/mod.rs::func::commit_staged_with_age	func	missing	-	auto-generated
src/testing/mod.rs::func::commit_with_age	func	missing	-	auto-generated
src/testing/mod.rs::func::commit_with_message	func	missing	-	auto-generated
src/testing/mod.rs::func::completion_cmd	func	missing	-	auto-generated
src/testing/mod.rs::func::completion_cmd_for_shell	func	missing	-	auto-generated
src/testing/mod.rs::func::config_path	func	missing	-	auto-generated
src/testing/mod.rs::func::configure_cli_command	func	missing	-	auto-generated
src/testing/mod.rs::func::configure_completion_invocation	func	missing	-	auto-generated
src/testing/mod.rs::func::configure_completion_invocation_for_shell	func	missing	-	auto-generated
src/testing/mod.rs::func::configure_directive_cd_only	func	missing	-	auto-generated
src/testing/mod.rs::func::configure_directive_files	func	missing	-	auto-generated
src/testing/mod.rs::func::configure_git_cmd	func	missing	-	auto-generated
src/testing/mod.rs::func::configure_git_env	func	missing	-	auto-generated
src/testing/mod.rs::func::configure_legacy_directive_file	func	missing	-	auto-generated
src/testing/mod.rs::func::configure_mock_commands	func	missing	-	auto-generated
src/testing/mod.rs::func::configure_shell_integration	func	missing	-	auto-generated
src/testing/mod.rs::func::configure_wt_cmd	func	missing	-	auto-generated
src/testing/mod.rs::func::create_branch	func	missing	-	auto-generated
src/testing/mod.rs::func::create_worktree	func	missing	-	auto-generated
src/testing/mod.rs::func::current_branch	func	missing	-	auto-generated
src/testing/mod.rs::func::default_llvm_profile_file	func	missing	-	auto-generated
src/testing/mod.rs::func::detach_head	func	missing	-	auto-generated
src/testing/mod.rs::func::detach_head_in_worktree	func	missing	-	auto-generated
src/testing/mod.rs::func::directive_files	func	missing	-	auto-generated
src/testing/mod.rs::func::empty	func	missing	-	auto-generated
src/testing/mod.rs::func::git_command	func	missing	-	auto-generated
src/testing/mod.rs::func::git_output	func	missing	-	auto-generated
src/testing/mod.rs::func::has_origin_head	func	missing	-	auto-generated
src/testing/mod.rs::func::head_sha	func	missing	-	auto-generated
src/testing/mod.rs::func::head_sha_in	func	missing	-	auto-generated
src/testing/mod.rs::func::home_path	func	missing	-	auto-generated
src/testing/mod.rs::func::isolate_subprocess_env	func	missing	-	auto-generated
src/testing/mod.rs::func::legacy_directive_file	func	missing	-	auto-generated
src/testing/mod.rs::func::lock_worktree	func	missing	-	auto-generated
src/testing/mod.rs::func::make_snapshot_cmd	func	missing	-	auto-generated
src/testing/mod.rs::func::make_snapshot_cmd_with_global_flags	func	missing	-	auto-generated
src/testing/mod.rs::func::mock_bin_path	func	missing	-	auto-generated
src/testing/mod.rs::func::new	func	missing	-	auto-generated
src/testing/mod.rs::func::path	func	missing	-	auto-generated
src/testing/mod.rs::func::project_id	func	missing	-	auto-generated
src/testing/mod.rs::func::push_branch	func	missing	-	auto-generated
src/testing/mod.rs::func::remote_path	func	missing	-	auto-generated
src/testing/mod.rs::func::remove_fixture_worktrees	func	missing	-	auto-generated
src/testing/mod.rs::func::resolve_git_common_dir	func	missing	-	auto-generated
src/testing/mod.rs::func::root_path	func	missing	-	auto-generated
src/testing/mod.rs::func::run_git	func	missing	-	auto-generated
src/testing/mod.rs::func::run_git_in	func	missing	-	auto-generated
src/testing/mod.rs::func::scrub_git_path_vars	func	missing	-	auto-generated
src/testing/mod.rs::func::set_marker	func	missing	-	auto-generated
src/testing/mod.rs::func::set_temp_home_env	func	missing	-	auto-generated
src/testing/mod.rs::func::set_xdg_config_path	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_custom_remote	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_az_with_ci_data	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_az_with_detection_errors	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_ci_tools_unauthenticated	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_claude_installed	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_claude_with_plugins	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_claude_with_plugins_failing	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_codex_installed	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_codex_with_plugins	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_codex_with_plugins_failing	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_gh	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_gh_with_ci_data	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_glab_with_ci_data	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_glab_with_ci_rate_limit	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_glab_with_failing_mr_view	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_opencode_installed	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_tea_commit_status_error	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_tea_installed	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_tea_with_ci_data	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_mock_tea_with_detection_error	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_opencode_plugin_installed	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_plugin_installed	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_remote	func	missing	-	auto-generated
src/testing/mod.rs::func::setup_statusline_configured	func	missing	-	auto-generated
src/testing/mod.rs::func::sleep	func	missing	-	auto-generated
src/testing/mod.rs::func::stage_all	func	missing	-	auto-generated
src/testing/mod.rs::func::standard	func	missing	-	auto-generated
src/testing/mod.rs::func::switch_primary_to	func	missing	-	auto-generated
src/testing/mod.rs::func::temp_path	func	missing	-	auto-generated
src/testing/mod.rs::func::test_approvals_path	func	missing	-	auto-generated
src/testing/mod.rs::func::test_config_path	func	missing	-	auto-generated
src/testing/mod.rs::func::test_env_vars	func	missing	-	auto-generated
src/testing/mod.rs::func::validate_ansi_codes	func	missing	-	auto-generated
src/testing/mod.rs::func::wait_for	func	missing	-	auto-generated
src/testing/mod.rs::func::wait_for_file	func	missing	-	auto-generated
src/testing/mod.rs::func::wait_for_file_content	func	missing	-	auto-generated
src/testing/mod.rs::func::wait_for_file_count	func	missing	-	auto-generated
src/testing/mod.rs::func::wait_for_file_lines	func	missing	-	auto-generated
src/testing/mod.rs::func::wait_for_valid_json	func	missing	-	auto-generated
src/testing/mod.rs::func::wait_for_worktree_removed	func	missing	-	auto-generated
src/testing/mod.rs::func::with_initial_commit	func	missing	-	auto-generated
src/testing/mod.rs::func::workspace_bin	func	missing	-	auto-generated
src/testing/mod.rs::func::worktree_path	func	missing	-	auto-generated
src/testing/mod.rs::func::write_project_config	func	missing	-	auto-generated
src/testing/mod.rs::func::write_test_approvals	func	missing	-	auto-generated
src/testing/mod.rs::func::write_test_config	func	missing	-	auto-generated
src/testing/mod.rs::func::wt_bin	func	missing	-	auto-generated
src/testing/mod.rs::func::wt_command	func	missing	-	auto-generated
src/testing/mod.rs::func::wt_completion_command	func	missing	-	auto-generated
src/testing/mod.rs::method::BareRepoTest.new	method	missing	-	auto-generated
src/testing/mod.rs::method::ExponentialBackoff.sleep	method	missing	-	auto-generated
src/testing/mod.rs::method::TestRepo.new	method	missing	-	auto-generated
src/testing/mod.rs::struct::BareRepoTest	struct	missing	-	auto-generated
src/testing/mod.rs::struct::ExponentialBackoff	struct	missing	-	auto-generated
src/testing/mod.rs::struct::TestRepo	struct	missing	-	auto-generated
src/testing/mod.rs::test::default_llvm_profile_file_falls_back_to_temp_dir_when_uninherited	test	missing	-	auto-generated
src/testing/mod.rs::test::default_llvm_profile_file_with_inherited_value_returns_it_verbatim	test	missing	-	auto-generated
src/testing/mod.rs::test::isolate_subprocess_env_scrubs_git_and_worktrunk_keys	test	missing	-	auto-generated
src/testing/mod.rs::test::test_unix_to_iso8601	test	missing	-	auto-generated
src/testing/mod.rs::test::test_validate_ansi_codes_detects_leak	test	missing	-	auto-generated
src/testing/mod.rs::test::test_validate_ansi_codes_ignores_punctuation	test	missing	-	auto-generated
src/testing/mod.rs::test::test_validate_ansi_codes_no_leak	test	missing	-	auto-generated
src/testing/mod.rs::trait::TestRepoBase	trait	missing	-	auto-generated
src/trace/chrome.rs::func::to_chrome_trace	func	missing	-	auto-generated
src/trace/chrome.rs::test::test_args_include_context	test	missing	-	auto-generated
src/trace/chrome.rs::test::test_category_assignment	test	missing	-	auto-generated
src/trace/chrome.rs::test::test_instant_event	test	missing	-	auto-generated
src/trace/chrome.rs::test::test_mixed_events	test	missing	-	auto-generated
src/trace/chrome.rs::test::test_span_event	test	missing	-	auto-generated
src/trace/chrome.rs::test::test_to_chrome_trace_with_timestamps	test	missing	-	auto-generated
src/trace/chrome.rs::test::test_to_chrome_trace_without_timestamps	test	missing	-	auto-generated
src/trace/emit.rs::func::command_completed	func	missing	-	auto-generated
src/trace/emit.rs::func::command_errored	func	missing	-	auto-generated
src/trace/emit.rs::func::instant	func	missing	-	auto-generated
src/trace/emit.rs::func::new	func	missing	-	auto-generated
src/trace/emit.rs::func::now_us	func	missing	-	auto-generated
src/trace/emit.rs::func::span_completed	func	missing	-	auto-generated
src/trace/emit.rs::func::thread_id	func	missing	-	auto-generated
src/trace/emit.rs::func::trace_epoch	func	missing	-	auto-generated
src/trace/emit.rs::method::Span.new	method	missing	-	auto-generated
